iyear;imonth;iday;Date;country_txt;provstate;city;latitude;longitude;location;summary;multiple;success;suicide;attacktype1_txt;targtype1_txt;targsubtype1_txt;target1;gname;weaptype1_txt;weapdetail;nkill
2007;6;10;10.6.2007;Turkey;Diyarbakir;Kulp district;38.52945;41.142165;;06/10/2007: One Turkish security guard and three perpetrators were killed when an unknown number of Kurdistan Workers’ Party (PKK) perpetrators fired small arms at a patrol and the patrol returned fire in Kulp District, Diyarbakir Province, Turkey. The PKK claimed credit for the attack in a statement posted to the People’s Defense Forces website on June 15.;0;1;0;Armed Assault;Police;Police Security Forces/Officers;Turkish security guards in Kulp (District).;Kurdistan Workers' Party (PKK);Firearms;Small arms.;4
2007;6;15;15.6.2007;Turkey;Diyarbakir;Diyarbakir;37.924678;40.211448;At a bus stop.;06/15/2007: One Turkish Army soldier and six Turkish civilians were wounded and several buildings suffered minor damage when a remote-detonated improvised explosive device (IED) detonated at approximately 7:30 AM at a bus stop in Diyarbakir, Diyarbakir Province, Turkey.  No claim of responsibility was reported.;0;1;0;Bombing/Explosion;Transportation;Bus Station/Stop;Unknown;Unknown;Explosives/Bombs/Dynamite;Remote-detonated improvised explosive device (IED).;0
2007;7;10;10.7.2007;Turkey;Unknown;Unknown;;;Provinces of Erzincan and Tunceli;07/10/2007: A bomb set off in eastern Turkey derailed seven cars of a freight train.  Kurdish rebels were suspected of committing the attack.  No claim of responsibility was reported.;0;1;0;Facility/Infrastructure Attack;Transportation;Train/Train Tracks/Trolley;Railroad tracks between the provinces of Erzincan and Tunceli of Turkey;Other;Sabotage Equipment;;0
2007;7;18;18.7.2007;Turkey;Hakkari;Cukurca;37.253172;43.612234;Southeastern Turkey near Iraqi border;07/18/2007: Kurdistan Workers' Party (PKK) militants were blamed for planting a roadside bomb in Cukurca, Turkey. The bomb struck a Turkish military patrol. Two members of Turkey's security forces were killed and another six were wounded when their vehicle struck the explosive. The PKK did not claim responsibility for the attack.;0;1;0;Bombing/Explosion;Military;Military Unit/Patrol/Convoy;Turkish patrol in the town of Cukurca;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;"One report listed the explosive as a landmine; the other described it as a roadside bomb";2
2007;8;3;3.8.2007;Turkey;Van;Baskale;38.045;44.016944;;08/03/2007: Eight people were kidnapped in the town of Baskale in Van province, Turkey. The Turkish General Staff suspect that the Kurdish Worker’s (PKK) party is accountable for the kidnapping;0;1;0;Hostage Taking (Kidnapping);Private Citizens & Property;.;Unknown;Kurdistan Workers' Party (PKK);Unknown;;0
2007;9;11;11.9.2007;Turkey;Ankara;Ankara;39.933971;32.858521;;09/11/2007: The Turkish police defused a bomb under a mini-bus in a mult-storey car park in Ankara, Turkey. The Kurtulus commercial district is a densely-populated area in the heart of the capital.;0;0;0;Bombing/Explosion;Private Citizens & Property;Unnamed Civilian/Unspecified;Civilians;Unknown;Explosives/Bombs/Dynamite;The bomb squad found about 660 pounds, or 300 kilograms, of sodium nitrate and a chemical fertilize;0
2007;9;14;14.9.2007;Turkey;Bingol;Unknown;39.075645;40.768967;;09/14/2007: A remote-controlled landmine exploded on a railway in southwestern Turkey, injuring two engine drivers and derailing the locomotive. The bomb was detonated in Bingol province as the train made its way to Elazig province.;0;1;0;Bombing/Explosion;Transportation;Train/Train Tracks/Trolley;Train;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;Remote controlled landmine.;0
2007;9;24;24.9.2007;Turkey;Elazig;Unknown;38.503349;39.220019;;09/24/2007: The Kurdish Worker’s Party (PKK) detonated two explosives on railway tracks near Elazig province, Turkey as a freight train was passing. Four people were wounded and evacuated to the hospital.;0;1;0;Bombing/Explosion;Transportation;Train/Train Tracks/Trolley;Unknown;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;;0
2007;10;2;2.10.2007;Turkey;Izmir;Izmir;38.388477;27.17293;Near a shopping mall in Buca (District).;10/02/2007: Two Turkish civilians were wounded when an improvised explosive device (IED) planted by an unknown number of unknown perpetrators inside a trash can detonated near a shopping mall in Buca (District), Izmir, Izmir Province, Turkey.;1;1;0;Bombing/Explosion;Private Citizens & Property;Unnamed Civilian/Unspecified;Civilians near shopping mall in Buca (District).;Unknown;Explosives/Bombs/Dynamite;An improvised explosive device (IED).;0
2007;10;2;2.10.2007;Turkey;Izmir;Izmir;38.427346;27.13908;In Sirinyar neighborhood.;10/02/2007: One Turkish civilian was killed, four others were wounded, and a carpet shop was damaged when a single unknown perpetrator riding a motorcycle hurled an improvised grenade in Sirinyar neighborhood, Izmir, Izmir Province, Turkey.;1;1;0;Bombing/Explosion;Private Citizens & Property;Unnamed Civilian/Unspecified;Civilians in Sirinyar neighborhood.;Unknown;Explosives/Bombs/Dynamite;An unknown perpetrator riding a motorcycle threw an improvised grenade in Sirinyar neighborhood.;1
2007;10;21;21.10.2007;Turkey;Hakkari;Daglica;37.377382;44.085035;Adjacent to a minibus on a road in Daglica.;10/21/2007: Seventeen Turkish civilians were wounded when an improvised explosive device (IED), planted by an unknown number of Kurdistan Workers’ Party (PKK) perpetrators, detonated adjacent to a minibus on a road in Daglica, Hakkari Province, Turkey.;0;1;0;Bombing/Explosion;Private Citizens & Property;Unnamed Civilian/Unspecified;Civilians on a minibus in Daglica.;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;;0
2007;10;28;28.10.2007;Turkey;Kocaeli;Izmir;40.766944;29.916944;At the central city square.;10/28/2007: Three Turkish civilians were wounded when an improvised explosive device (IED) planted by an unknown number of unknown perpetrators detonated at an anti-Kurdistan Workers’ Party (PKK) rally in Izmit, Kocaeli Province, Turkey.;0;1;0;Bombing/Explosion;Government (General);Politician or Political Party Movement/Meeting/Rally;Civilians at rally in Izmit;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;;0
2007;11;6;6.11.2007;Turkey;Tunceli;Unknown;39.081582;39.501838;;11/06/2007: One Turkish soldier was killed in a suspected Kurdish separatist attack on a police station in the Tunceli Province of Turkey. Authorities suspected the Kurdish Workers' Party (PKK), who used firearms in the attack.;0;1;0;Armed Assault;Military;Military Barracks/Base/Headquarters/Checkpost;Turkish Military Personnel;Kurdistan Workers' Party (PKK);Firearms;;1
2007;11;11;11.11.2007;Turkey;Van;Ogulveren;37.786875;44.230762;;11/11/2007: The Kurdistan Workers Party (PKK) kidnapped seven people in eastern Turkey near the Iranian border. The outcome of the hostage situation was unknown.;0;1;0;Hostage Taking (Kidnapping);Private Citizens & Property;Race/Ethnicity Identified;Turkish Civilians;Kurdistan Workers' Party (PKK);Firearms;;0
2007;11;16;16.11.2007;Turkey;Izmir;Izmir;38.427346;27.13908;;11/16/2007: Police arrested a person trying to plant a bomb in a government building in Izmir, Turkey. The bomb prematurely exploded, wounding the perpetrator in the leg.  The identity of the suspect was not released by authorities.;0;1;0;Bombing/Explosion;Government (General);Government Building/Facility/Office;Turkish Pensions Agency;Unknown;Explosives/Bombs/Dynamite;;0
2007;12;5;5.12.2007;Turkey;Istanbul;Istanbul;41.008281;28.97749;;12/05/2007: A Greek journalist was attacked in Istanbul, Turkey, by unidentified men.;0;1;0;Unarmed Assault;Journalists & Media;Newspaper Journalist/Staff/Facility;Andreas Robopoulos;Unknown;Melee;;0
2008;1;2;2.1.2008;Turkey;Istanbul;Istanbul;41.017621;28.784166;;01/02/2008:  An explosion in Turkey's commercial Kucukcekmece district of Istanbul injured three people. No one claimed responsibility.;0;1;0;Bombing/Explosion;Private Citizens & Property;Race/Ethnicity Identified;;Unknown;Explosives/Bombs/Dynamite;;0
2008;1;3;3.1.2008;Turkey;Diyarbakir;Diyarbakir;37.924678;40.211448;;01/03/2008:  A car bomb targeting soldiers killed five people including two soldiers and wounded 68 in the Kurdish-dominated southeastern city of Diyarbakir in southern Turkey at about 5pm. A bus carrying about 50 soldiers on their way back to base blew up in a parking lot between a hotel and shopping mall when suspected Kurdish rebels of the Kurdish Workers Party (or PKK) detonated a remote-controlled car bomb inside a parked car. The attack damaged nearby buildings. It is suspected that the attack was in retaliation for three airstrikes by Turkish warplanes against Kurdish rebel shelters in northern Iraq last month.;0;1;0;Bombing/Explosion;Military;Military Personnel (soldiers, troops, officers, forces);;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;;4
2008;1;4;4.1.2008;Turkey;Malatya;Malatya;38.353182;38.32083;;01/04/2008:  Two assailants threw a bomb into a mobile phone shop in Malatya, Turkey.  Two people inside the shop were injured.  Police detained three people based on witness accounts.;0;1;0;Bombing/Explosion;Business;Retail/Grocery/Bakery;Shoppers;Unknown;Explosives/Bombs/Dynamite;The bomb was a percussion bomb.;0
2008;1;17;17.1.2008;Turkey;Istanbul;Istanbul;41.017621;28.784166;;01/17/2008:  Unknown perpetrators set off two small bombs in Istanbul, Turkey.  The bombs were hidden in garbage containers and killed and injured no one.;0;1;0;Bombing/Explosion;Private Citizens & Property;.;Unknown;Unknown;Explosives/Bombs/Dynamite;;0
2008;3;30;30.3.2008;Turkey;Istanbul;Istanbul;41.120011;29.00374;;03/30/2008:  Three teenagers hurled a petrol bomb into the garden of a Turkish anti-government newspaper's offices causing a small fire in Istanbul, Turkey. One of the teenagers was caught by security guards after the explosion that happened around midnight at the Cumhuriyet's newspaper offices in Sisli. It was only reported that the 13 year old boy was instructed to carry out the attack but details ended at that.  The attack caused no damage or injury.;0;1;0;Bombing/Explosion;Journalists & Media;Newspaper Journalist/Staff/Facility;The garden of Turkish anti-government newspaper daily Cumhuriyet;Unknown;Explosives/Bombs/Dynamite;A Petrol Bomb was used;0
2008;4;4;4.4.2008;Turkey;Istanbul;Istanbul;40.980151;29.082596;The incident occurred in Kadikoy district in Istanbul, Istanbul.;4/4/2008: On Friday, police defused a remote-control bomb outside a McDonald's restaurant in Kadikoy district in Istanbul, Turkey. The home-made device contained a mobile telephone which had received several calls but failed to detonate. No group claimed responsibility for the attempted bombing.;0;0;0;Bombing/Explosion;Business;Multinational Corporation;A McDonald's restaurant in Kadikoy district;Unknown;Explosives/Bombs/Dynamite;A mobile phone-triggered, homemade bomb was used in the attack.;0
2008;5;9;9.5.2008;Turkey;Batman;Sason;38.333679;41.419873;;05/09/2008: On Friday, a remote controlled roadside landmine planted by suspected Kurdistan Workers Party militants went off in the town of Sason in Batman, Turkey, Turkey. The landmine exploded when a minibus carrying villagers passed by. Three people were killed and three others were injured.;0;1;0;Bombing/Explosion;Transportation;Bus (excluding tourists);A minibus was targeted in Sason.;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;A remote controlled roadside landmine was used in the attack.;3
2008;5;9;9.5.2008;Turkey;Hakkari;Semdinli;37.303442;44.57696;;05/09/2008: On Friday, a landmine, allegedly planted by Kurdistan Workers Party militants, detonated in the rural town of Semdinli in Hakkari, Turkey, Turkey. One woman, Nazli Tekin, was killed in the blast.;0;1;0;Bombing/Explosion;Private Citizens & Property;Named Civilian;Nazli Tekin, a civilian,;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;A landmine was used in the attack.;1
2008;5;24;24.5.2008;Turkey;Bingol;Unknown;39.062662;40.780593;The incident occurred in Bingol province on a train traveling from Elazig, Elazig, Elazig to Tatvan, Tatvan, Bitlis.;05/24/2008: On Saturday, a landmine planted by suspected Kurdistan Workers Party militants exploded and derailed five cars of a train traveling from Elazig to Tatvan in Bingol, Turkey, Turkey. No casualties were reported.;0;1;0;Bombing/Explosion;Transportation;Train/Train Tracks/Trolley;A train traveling from Elazig to Tatvan;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;A landmine was used in the attack.;0
2008;5;24;24.5.2008;Turkey;Mardin;Kabala;37.354008;40.805815;;05/24/2008: On Saturday, assailants detonated a bomb near a police station in Kabala, Mardin, Turkey, killing a child.  No damages were reported and no group claimed responsibility.;0;1;0;Bombing/Explosion;Police;Police Building (headquarters, station, school);The assailants targeted a police station.;Unknown;Explosives/Bombs/Dynamite;Unknown explosives were used in the attack.;1
2008;5;26;26.5.2008;Turkey;Agri;Dogubeyazit district;39.563051;44.01115;The incident occurred at a Turkish-Iranian gas pipeline 13 kilometers from the Iranian border in Dogubeyazit, Agri.;05/26/2008: On Monday, during the morning, suspected Kurdistan Workers Party militants blew up a Turkish-Iranian gas pipeline 13 kilometers from the Iranian border in Bogubeyazit, Agri, Turkey. No casualties were reported.;0;1;0;Bombing/Explosion;Utilities;Gas;A Turkish-Iranian gas pipeline;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;An unknown explosive was used in the attack.;0
2008;5;29;29.5.2008;Turkey;Hakkari;Yuksekova district;37.573583;44.285809;;05/29/2008: On Thursday, three civilians were wounded when a roadside bomb detonated along a road in the village of Tokagac in the town of Yuksekova in Hakkari, Turkey. The bomb was planted by suspected Kurdistan Workers Party militants.;0;1;0;Bombing/Explosion;Private Citizens & Property;Unnamed Civilian/Unspecified;Three civilians;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;A roadside bomb was used in the attack.;0
2008;6;14;14.6.2008;Turkey;Mus;Egirmec;38.831606;41.322148;The incident occurred on the railway tracks at a bridge between Egirmec and Eralan villages of Mus district, Mus.;06/14/2008: On Saturday, three railway workers were injured when a freight train was hit by a suspected Kurdistan Workers Party (PKK) mine blast planted under a bridge between Egirmec and Eralan villages of Turkey's eastern Mus district. The mine blast, which appeared to target the wagon carrying the railway workers, caused two freight wagons to fall in the river below and damaged three other wagons. No claim of responsibility was made for the incident.;0;1;0;Bombing/Explosion;Transportation;Train/Train Tracks/Trolley;A freight train carrying railway workers;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;A mine was used in the bombing attack.;0
2008;6;20;20.6.2008;Turkey;Hakkari;Semdinli;37.303442;44.57696;;06/20/2008: On Friday night, in Semdinli, Hakkari, Turkey, assailants detonated a bomb at a Justice and Development Party building, damaging the building but causing no casualties.  The Kongra-Gel (KGK, PKK, TAK, KADEK, HPG) claimed responsibility.;0;1;0;Bombing/Explosion;Government (General);Politician or Political Party Movement/Meeting/Rally;The target was a Justice and Development Party (AKP) building in Semdinli, Hakkari, Turkey.;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;Unknown explosives were used in the attack.;0
2008;6;27;27.6.2008;Turkey;Hakkari;Semdinli;37.303442;44.57696;;06/27/2008: On Friday afternoon at 17:00, a civilian was injured from a suspected Kurdistan Workers Party (PKK) mine explosion in Semdinli town of Hakkari district, Turkey. No claim of responsibility was made for the incident.;0;1;0;Bombing/Explosion;Private Citizens & Property;Unnamed Civilian/Unspecified;Civilians;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;A land mine was used in the bombing attack.;0
2008;7;9;9.7.2008;Turkey;Igdir;Igdir district;39.888924;44.001294;The incident occurred at an unknown location 3,200 meters up the side of Mt. Agri, Igdir, Igdir.;07/09/2008: On Wednesday, three German mountaineers are kidnapped by members of the Kurdistan Workers Party on the side of Mt. Agri in eastern Turkey.;0;1;0;Hostage Taking (Kidnapping);Private Citizens & Property;Race/Ethnicity Identified;German mountaineers;Kurdistan Workers' Party (PKK);Unknown;No details were provided regarding weaponry.;0
2008;7;9;9.7.2008;Turkey;Istanbul;Istanbul;41.012339;28.968423;The incident occurred outside of the US Consulate in Istanbul, Istanbul.;07/09/2008: On Wednesday, four unknown gunmen kill three Turkish police in at the US consulate in Istanbul, Turkey state, Turkey.  No claim of responsibility was issued for the attack, though the attackers were suspected of being Al Qaeda operatives.;0;1;0;Armed Assault;Police;Police Security Forces/Officers;Turkish police officers;Al-Qaida;Firearms;Shotguns and handguns were used by the assailants.;6
2008;7;27;27.7.2008;Turkey;Istanbul;Istanbul;41.020637;28.874461;The incident occurred in Gungoren, Istanbul, Istanbul.;07/27/2008: On Sunday, two bombs exploded minutes apart in one of Istanbul's busy shopping districts on the European side.  Though the Kurdistan Workers Party denied responsibility for the attack, officials continually accuse them of direct involvement.;0;1;0;Bombing/Explosion;Private Citizens & Property;Unnamed Civilian/Unspecified;Unspecified civilians;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;Bombs concealed within trash bins were used in the attack.;17
2008;7;27;27.7.2008;Turkey;Hakkari;Semdinli;37.303442;44.57696;;07/27/2008: On Sunday, three people died when a landmine, planted by members of the Kurdistan Workers Party, exploded in Semdinli town of south-eastern province of Hakkari, Turkey.;0;1;0;Bombing/Explosion;Private Citizens & Property;Vehicles/Transportation;A civilian truck was targeted the blast.;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;Landmines were used in the attack.;3
2008;8;2;2.8.2008;Turkey;Sirnak;Unknown;37.41544;42.484191;;08/02/2008: On Saturday, at an unknown time, in Sirnak, Turkey, five government-paid village guards were killed when Kurdistan Worker's Party (PKK) terrorists opened fire on them.;0;1;0;Armed Assault;Police;Police Security Forces/Officers;The targets were village guards.;Kurdistan Workers' Party (PKK);Firearms;The specific type of firearm used in this attack is unknown.;5
2008;8;5;5.8.2008;Turkey;Erzincan;Refahiye;39.899515;38.768195;;08/05/2008: On Tuesday, in Refahiye, Erzincan, Turkey, assailants caused an explosion on the Baku-Tbilisi-Ceyhan oil pipeline, damaging the pipeline but causing no casualties. The Kurdistan Workers Party's military wing, the People's Defense Forces (HPG) claimed responsibility for the attack, however Turkish authorities initially blamed a system malfunction. Following a multinational investigation, a report from 2014 indicated that the attack was carried out by unidentified assailants who electronicaly disabled the pipeline's monitoring system and gained access to its operational controls, allowing them to increase the pressure in the pipeline and cause the explosion. Although the perpetrators were reportedly at the scene of the attack, investigators found no evidence of a physical bomb. Investigators speculated that at the time of the explosion only state actors would have had the ability to carry out a sophisticated cyber attack.;0;1;0;Facility/Infrastructure Attack;Business;Gas/Oil;Baku-Tbilisi-Ceyhan oil pipeline;Kurdistan Workers' Party (PKK);Other;The perpetrators exploited vulnerabilities in the pipeline's monitoring system and installed malicious software that allowed them to gain access to operational controls and increase the pressure in the pipeline without triggering alarms.;0
2008;8;19;19.8.2008;Turkey;Mersin;Mersin;36.802461;34.629759;The incident occurred at a motorway some 10 km (six miles) from the major port city of Mersin, Mersin.;08/19/2008: On Tuesday, at an unknown time, a suspected suicide bomber detonated explosives in his car in Turkey's southern Mersin province killing himself and injuring nine police officers.;0;1;1;Bombing/Explosion;Police;Police Security Forces/Officers;The target were policemen.;Unknown;Explosives/Bombs/Dynamite;The exact type of explosive used is unknown.;1
2008;8;23;23.8.2008;Turkey;Bingol;Genc;38.750384;40.554192;;08/23/2008: On Saturday, at 1530, unknown militants abducted two people from the village of Genc in the Bingol province of Turkey. There were no claims of responsibility.;0;1;0;Hostage Taking (Kidnapping);Private Citizens & Property;Unnamed Civilian/Unspecified;The targets were private citizens.;Unknown;Unknown;The weapons used, if any, is unknown.;0
2008;8;28;28.8.2008;Turkey;Hakkari;Unknown;37.445932;43.744984;The incident occurred in southeastern Hakkari province.;08/28/2008: On Thursday, at an unknown time, the Kurdistan Worker's Party (PKK) terrorists killed one and injured five in a vehicle attack in Hakkari, Turkey.;0;1;0;Armed Assault;Military;Military Transportation/Vehicle (excluding convoys);The target was a military transport.;Kurdistan Workers' Party (PKK);Firearms;The firearms used in the attack is unknown.;1
2008;8;28;28.8.2008;Turkey;Hakkari;Semdinli;37.303442;44.57696;;08/28/2008: On Thursday, in Semdinli, Hakkari, Turkey, armed assailants detonated an improvised explosive device on a bus as it passed, damaging the bus but resulting in no casualties. The Kongra-Gel's (KGK, PKK, TAK, KADEK, HPG) military wing, the People's Defense Forces (HPG), claimed responsibility for the attack.;0;1;0;Bombing/Explosion;Transportation;Bus (excluding tourists);Civilians were targeted in the attack;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;An improvised explosive device was used in the attack.;0
2008;10;24;24.10.2008;Turkey;Tunceli;Tunceli;39.105473;39.547707;;10/24/2008: On Friday evening at 1800, Kurdistan Workers Party (PKK) rebels attacked a police checkpoint using long-barreled weapons against the Turkish Special Operations Teams on duty in the Esentepe section of Tunceli 1.5 kilometers from the town center in Yenimahalle, Turkey. The armed assault, which continued intensely for about one hour, was carried out where Prime Minister Recep Tayyip Erdogan was scheduled to visit his party's central district and take part in various inaugural activities. Two rebels were wounded from the crossfire. No claim of responsibility was made for the incident.;0;1;0;Armed Assault;Police;Police Checkpoint;The target was the Turkish Special Operations Police Teams stationed at a police checkpoint.;Kurdistan Workers' Party (PKK);Firearms;Long-barreled weapons were used in the attack.;0
2008;11;1;1.11.2008;Turkey;Hakkari;Hakkari;37.577039;43.736096;;11/01/2008: On Saturday afternoon at 1400, in Hakkari, Hakkari, Turkey, assailants detonated an explosive device outside of the Justice and Development Party headquarters, wounding six civilians and damaging the office, several nearby buildings, and several vehicles. No group claimed responsibility.;0;1;0;Bombing/Explosion;Government (General);Politician or Political Party Movement/Meeting/Rally;The targets of the bombing were civilians.;Unknown;Explosives/Bombs/Dynamite;Unknown explosives were used in the attack.;0
2008;11;10;10.11.2008;Turkey;Hakkari;Hakkari;37.577039;43.736096;;11/10/2008: On Monday evening at around 1800, two kilograms of plastic explosives were discovered under a desk that was to be used for the wreath-laying ceremony. A police officer keeping watch in front of the District Governorship, discovered the explosives, and bomb-dismantling experts deactivated the bomb. There were no reported casualties. There were no claims of responsibility.;0;0;0;Bombing/Explosion;Private Citizens & Property;Unnamed Civilian/Unspecified;The target was private citizens.;Unknown;Explosives/Bombs/Dynamite;The explosive device was a remote trigger improvised explosive device.;0
2008;11;21;21.11.2008;Turkey;Mardin;Midyat;37.415668;41.371505;;11/21/2008: On Friday evening at 2030, in Midyat, Mardin, Turkey, fighters of the Kurdistan Workers Party attacked the Kirkuk-Cihan oil pipeline between Iraq and Turkey, stopping the export of oil. The Kurdish insurgents planted a bomb under the oil pipeline, causing a huge fire near the village of Midiyat in the Mardin Governorate in southeastern Turkey. The Kongra-Gel claimed responsibility.;0;1;0;Bombing/Explosion;Utilities;Oil;The target was an oil pipeline.;Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;Unknown explosives were used in the attack.;0
2008;11;27;27.11.2008;Turkey;Hatay;Hatay;36.204751;36.165597;;11/27/2008: On Thursday, two Kurdish Worker's Party (PKK) militants took a local municipality car park worker hostage before driving to a checkpoint and fleeing into the nearby mountains. Operations were soon launched to capture the two men. There were no reported casualties or claim of responsibility for the attack and the status of the hostage remains unknown.;0;1;0;Hostage Taking (Kidnapping);Private Citizens & Property;Laborer (General)/Occupation Identified;The target was a car park worker.;Kurdistan Workers' Party (PKK);Unknown;It is unknown if weapons were used in the attack.;0
2008;12;1;1.12.2008;Turkey;Istanbul;Istanbul;41.058038;28.98941;The incident occurred in Sisli, Istanbul, Istanbul.;12/01/2008: On Monday afternoon, at 1445, in Sisli, Istanbul, Turkey, assailants detonated an improvised explosive device (IED) at the office of the Justice and Development Party (AKP), wounding four police officers, two AKP employees, and damaging the building. The Kongra-Gel (KGK, PKK, TAK, KADEK, HPG)-affiliated Revolutionary Headquarters claimed responsibility. The bomb was allegedly a parcel bomb.;0;1;0;Bombing/Explosion;Government (General);Politician or Political Party Movement/Meeting/Rally;The Office of the Justice and Development Party (AKP);Kurdistan Workers' Party (PKK);Explosives/Bombs/Dynamite;An improvised explosive device was used in the attack.;0
2008;12;6;6.12.2008;Turkey;Istanbul;Istanbul;41.017914;28.944334;The incident occurred in Fatih, Istanbul, Istanbul.;12/06/2008: On Saturday, in Istanbul, Turkey, assailants detonated an improvised explosive device (IED) in front of a Vakif Bank branch, wounding two civilians and damaging the bank. The bomb was placed in a garbage bin near the bank in the district of Fatih. No group claimed responsibility.;0;1;0;Bombing/Explosion;Business;Bank/Commerce;A Vakif Bank branch;Unknown;Explosives/Bombs/Dynamite;An improvised explosive device was used in the attack.;0
2009;2;15;15.2.2009;Turkey;Diyarbakir;Unknown;37.924973;40.210983;;02/15/2009:  On Sunday,  in the southeastern province of Diyarbakir, Turkish police, attempting to dispers an illegal assembly of PKK supporters, protesting the 10th anniversary of the capture of Abdullah Ocalan, were attacked by an unknown number of protestors, wearing masks and throwing rocks.  According to official reports, at least 15 officers and journalists were wounded in this attack. There was no claim of responsibility and it is unknown if the attack caused any property damage.;0;1;0;Unarmed Assault;Police;Police Security Forces/Officers;Turkish police were the target of this attack.;Unknown;Melee;The weapons used were rocks.;0
2009;3;7;7.3.2009;Turkey;Trabzon;Besikduzu;41.051806;39.231571;;03/07/2009: On Saturday, in the early morning, in Besikduzu, Sanliurfa, Turkey, an improvised explosive device (IED) exploded in a bar, wounding nine people and causing light damage to the bar.  No motive was reported and no group claimed responsibility.;0;1;0;Bombing/Explosion;Business;Restaurant/Bar/Café;A bar was the targeted.;Unknown;Explosives/Bombs/Dynamite;An improvised explosive device was used in the attack.;0
2009;4;23;23.4.2009;Turkey;Ankara;Ankara;39.933971;32.858521;;04/23/2009: On Thursday evening in Ankara, Turkey, an improvised explosive device exploded outside an internet cafe, wounding five children.  No group claimed responsibility.;0;1;0;Bombing/Explosion;Business;Restaurant/Bar/Café;The internet cafe was the target in the attack.;Unknown;Explosives/Bombs/Dynamite;An improvised explosive device was used in the attack.;0
2009;4;27;27.4.2009;Turkey;Istanbul;Istanbul;40.955278;29.093333;The incident occurred in Bostanci, Istanbul, Istanbul.;04/27/2009: On Monday morning at 0530, in the Bostanci neighborhood of Istanbul, Turkey, Orhan Yilmazkaya, a member of Revolutionary Organization, shot at the police after refusing to surrender. During the shootout, three people were killed, including Yilmazkaya, and seven others were wounded. No claim of responsibility was made for the attack;0;1;0;Armed Assault;Police;Police Security Forces/Officers;Police officers;Revolutionary Headquarters (Turkey);Firearms;Unknown firearms were used in the attack.;3
2009;4;28;28.4.2009;Turkey;Istanbul;Istanbul;41.112001;29.020311;The incident occurred in Maslak, Istanbul, Istanbul.;04/28/2009: On Tuesday in the Maslak District, Istanbul, Istanbul, Turkey, an improvised explosive device exploded in a parking lot outside a military student dormitory, causing minor damage but no casualties.  No group claimed responsibility.;0;1;0;Bombing/Explosion;Military;Military Recruiting Station/Academy;A military student dormitory was the target in the attack.;Unknown;Explosives/Bombs/Dynamite;An improvised explosive device was used in the attack.;0
2009;4;29;29.4.2009;Turkey;Ankara;Ankara;39.933971;32.858521;;"04/29/2009: On Wednesday in Ankara, Turkey, Turkey, Didem Akman, a female suicide bomber, and S. Onur Yilmaz, a male suicide bomber, were both caught at Bilkent University trying to flee the University after Akman's suicide bombing attempt to kill Former Turkish Justice Minister Hikmet Sami Turk who was giving a lecture at the university failed. Akman, who was carrying two pounds of unknown explosives on her body, and Yilmaz both belonged to the Revolutionary People's Liberation Party-Front (DHKP-C). Former Justice Minister Turk claimed that the reason of the attack was the ""Operation Return to Life"" that was carried out at prisons in 2000, however, neither Akman nor Yilmaz claimed responsibility or stated a motive for the attack.";0;0;1;Bombing/Explosion;Government (General);Government Personnel (excluding police, military);The Former Turkish Justice Minister, Hikmet Sami Turk,;Devrimici Halk Kurtulus Cephesi (DHKP/C);Explosives/Bombs/Dynamite;A suicide improvised explosive device was used in the attack.;0
2009;4;29;29.4.2009;Turkey;Diyarbakir;Lice district;38.426625;40.670188;;04/29/2009: On Wednesday morning at around 0600, a mine in Lice district, Diyarbakir, Turkey, Turkey, targeted an armored personnel carrier killing nine soldiers. The bomb is believed to have been remote-controlled or detonated by cable. In addition to the dead, several soldiers were injured, but no specific count was reported. No group has claimed responsibility for the attack.;0;1;0;Bombing/Explosion;Military;Military Transportation/Vehicle (excluding convoys);The target was an armored personnel carrier carrying soldiers.;Unknown;Explosives/Bombs/Dynamite;An improvised explosive device was used in the attack.;9
